drugbank_id,uniprot_id,interaction
DB12778,P00167,False
DB02684,Q9ULC6,False
DB00843,Q05586,True
DB12399,P00915,True
DB03364,P17787,False
DB08637,P02753,False
DB00293,P03474,False
DB08897,P08172,True
DB12967,P17707,True
DB04527,O00187,True
DB07572,P10614,True
DB04464,O14746,False
DB00239,P00742,False
DB07666,P83795,False
DB08039,P30825,False
DB04315,P63096,True
DB11148,P9WQG9,False
DB07363,Q96FI4,False
DB01069,P08172,True
DB09229,Q13698,True
DB08231,O91734,True
DB12622,Q02880,True
DB01694,Q8VP84,False
DB12010,P57059,True
DB03247,P46072,True
DB00865,Q05940,True
DB01200,P00519,False
DB03247,Q60049,True
DB08391,Q9Y233,True
DB08714,Q82122,True
DB14761,Q9NZD2,False
DB11590,Q99707,True
DB01208,P43702,True
DB03010,Q13509,True
DB06702,P06132,False
DB02715,P05042,False
DB03575,P07477,False
DB02471,Q9Y2K2,False
DB08303,P42262,True
DB08274,P04584,True
DB01175,P35367,True
DB08903,P9WPS1,True
DB00568,P22894,False
DB12069,P03366,True
DB00502,O43570,False
DB02909,Q7DHH4,False
DB07472,Q64822,False
DB02602,P08631,False
DB00325,O75533,False
DB15450,Q7Z2W7,True
DB03247,P26358,False
DB09221,P00813,False
DB05424,Q9P289,False
DB00344,P31645,True
DB01866,P12931,True
DB01089,P08246,False
DB00568,P36544,False
DB00472,P11362,False
DB12021,Q13621,False
DB01254,P07947,True
DB01582,P0AC13,True
DB04630,P07998,False
DB00823,P03372,True
DB02494,P61313,True
DB01708,Q86YN6,False
DB14533,O75390,False
DB06246,O60218,True
DB02342,P04818,False
DB02379,P01556,True
DB00320,P28566,True
DB01303,Q92769,True
DB01148,P03372,False
DB00651,P03372,False
DB06787,P45314,False
DB12010,Q99759,True
DB00245,P35367,True
DB07231,P07858,True
DB03845,P23919,True
DB00866,P08588,True
DB06707,Q8DP79,False
DB03801,P08254,False
DB00228,P54455,False
DB03088,Q9UKQ2,True
DB00296,P02795,False
DB00555,Q05940,False
DB00412,Q03181,True
DB00141,Q92731,False
DB13478,P06276,True
DB09389,P11387,False
DB16138,P11387,True
DB16629,P08908,True
DB11691,Q13698,False
DB01113,O76074,True
DB08236,P61160,True
DB06730,P06401,True
DB04008,Q72874,False
DB11519,Q9UKM7,False
DB18847,P00582,False
DB04141,P47985,True
DB07599,P62593,True
DB17159,P36888,True
DB03912,Q72K87,True
DB12237,P52895,False
DB02803,P00797,True
DB00555,P02708,True
DB06016,P14416,True
DB12695,P61978,True
DB01210,P07550,True
DB14512,P06401,True
DB08742,P11473,True
DB11947,P14416,True
DB09185,P35568,False
DB07577,P04629,False
DB02078,Q00169,False
DB04272,P13299,True
DB01567,P14867,True
DB02198,P54762,False
DB15446,P37231,False
DB08406,P08913,False
DB08005,Q9NZK7,False
DB11638,P08670,True
DB00290,P14900,False
DB00804,P22607,False
DB00622,P43681,False
DB00548,P31213,True
DB08804,P28223,True
DB07186,P53350,True
DB02437,P0A433,True
DB02940,P12724,False
DB00774,Q9X266,False
DB00734,P28221,True
DB03147,P0ABQ4,False
DB11093,P80303,True
DB03942,Q15382,False
DB04462,P0C6X7,False
DB07723,Q9NZK7,False
DB04196,P0AC13,True
DB11948,Q86YN6,False
DB04953,Q9NR82,True
DB06148,P10275,False
DB01325,P00915,True
DB06879,P0DTC1,False
DB00150,Q16539,False
DB01821,Q9H306,False
DB06333,Q01959,True
DB00817,P11388,True
DB12151,Q9UHN1,True
DB08556,Q99AU2,True
DB00454,P35372,True
DB01127,P20309,False
DB08001,P25116,False
DB03541,P00734,False
DB04530,P9WH11,True
DB00142,O00341,True
DB09185,P08172,True
DB00182,P08588,True
DB05943,O00206,True
DB12010,P78356,True
DB02733,P28482,True
DB02268,P06820,True
DB03871,P28248,False
DB06894,Q9I5I9,True
DB04315,Q9Y233,False
DB18213,Q8NHU3,True
DB04776,O00764,True
DB04859,P22303,True
DB06677,P25101,True
DB01175,Q14896,False
DB02379,P38940,True
DB07119,Q9K2N0,False
DB01567,P78334,True
DB03685,P77398,True
DB07145,Q02127,False
DB01064,P10828,False
DB03991,P32884,True
DB14011,P03372,False
DB17021,P78536,False
DB00142,P36924,False
DB00794,P11217,False
DB01610,P04293,True
DB11697,O60674,True
DB01149,P20309,False
DB02379,P36924,True
DB13665,P56817,False
DB16118,P30542,True
DB03176,P09237,False
DB00589,P08913,True
DB00155,P29475,True
DB12709,Q9L915,False
DB02010,O14920,True
DB11638,Q9Y251,False
DB01833,P29474,True
DB01233,P08684,False
DB07408,P0AE18,True
DB09351,P23458,False
DB12610,Q8IKR1,False
DB01717,P69441,True
DB07954,Q07343,True
DB02053,P10696,False
DB04447,Q9HZZ3,True
DB11681,Q05603,False
DB04442,P07477,True
DB02494,P41143,False
DB00758,Q9H244,True
DB05075,P02918,False
DB00735,Q14534,True
DB02666,P06276,False
DB04464,Q92696,True
DB04462,P68400,True
DB08896,P28335,False
DB08690,Q02762,True
DB04774,P68133,True
DB08631,P03886,False
DB09072,Q9UBS5,True
DB06262,P03372,False
DB07337,P03366,True
DB01159,P23415,True
DB00328,P42330,True
DB02422,Q9UKM7,True
DB00806,Q13936,False
DB03469,P11226,False
DB08954,P53355,False
DB03600,Q51911,True
DB00157,Q13002,False
DB19210,P24941,False
DB03909,P11217,False
DB04233,P08100,True
DB02311,P04150,False
DB00252,P04054,False
DB11691,P35372,True
DB02745,P0A927,True
DB07664,P00918,False
DB08218,P24941,True
DB17032,Q8IKK7,False
DB01577,Q96RJ0,True
DB04433,P78536,False
DB00623,P10275,True
DB01044,P08631,False
DB12010,Q45135,False
DB04293,P00811,True
DB02053,Q5SIR5,True
DB16838,Q99062,True
DB00540,P52848,False
DB04688,P32173,False
DB02049,P45452,True
DB11638,P04075,True
DB02752,P0A884,True
DB02684,P07814,True
DB04632,O15530,False
DB12010,P15085,False
DB01958,Q86XF0,True
DB19023,P35367,False
DB00396,P10275,True
DB05296,P07288,True
DB09198,P37231,True
DB08454,P49841,True
DB08201,P37059,False
DB00543,P14867,True
DB09047,P20831,True
DB06741,P23415,True
DB04655,Q9HBH1,True
DB06876,Q8IKK7,False
DB00321,P55196,False
DB00860,O95342,False
DB03136,P00749,True
DB00822,P25021,False
DB00408,P10114,False
DB00416,P20309,False
DB12440,P06009,False
DB12010,Q02763,True
DB06837,P10275,False
DB04318,Q96BI3,False
DB00201,P15121,False
DB01076,P35869,True
DB04419,P01270,True
DB13040,O60674,True
DB12010,P17612,True
DB03745,P21554,False
DB08319,P00167,False
DB08488,Q16853,False
DB12887,Q92800,True
DB08572,P35354,False
DB06738,P29597,False
DB04489,P60472,False
DB04719,P68400,True
DB01412,Q8ILE8,False
DB15254,P08908,False
DB01992,O06644,True
DB03147,Q8N8R3,False
DB03814,P0A6Y5,True
DB08672,Q9X112,False
DB04297,P01375,True
DB04005,P26662,True
DB08895,P00742,False
DB07664,P17538,False
DB00715,P35348,True
DB00541,Q92731,False
DB00652,P18825,False
DB02897,P48549,False
DB00308,P0AFI2,False
DB08219,P20248,True
DB11684,P00509,False
DB08234,P06753,False
DB09120,Q8NER1,True
DB01352,Q9GZZ6,False
DB15110,P53350,True
DB15010,P50993,False
DB09143,Q99835,True
DB04829,P28223,True
DB01000,P05771,False
DB03247,P71278,True
DB12756,Q07812,True
DB07621,P46883,False
DB01956,P71278,False
DB00762,Q969P6,True
DB01224,P14416,True
DB12857,Q99835,True
DB11638,Q8IB78,True
DB09079,Q96GD4,False
DB11590,P04150,False
DB03317,P0ABK9,True
DB00157,P51649,True
DB07246,P35968,False
DB00334,P72524,False
DB07363,Q51948,False
DB04224,P15090,True
DB05575,P10721,True
DB00795,P21728,False
DB03734,P0AES2,True
DB08190,P49286,True
DB12120,Q14832,False
DB11638,O97313,True
DB03147,P00183,False
DB05271,P08908,True
DB00715,P08908,True
DB00777,P02918,False
DB08916,P04626,True
DB03756,P36956,True
DB02490,P06732,True
DB16629,Q01959,True
DB02263,P00915,False
DB19168,P42345,False
DB12340,P14867,False
DB02338,P11411,True
DB00987,P68400,False
DB14060,Q8SPQ9,True
DB02421,P09147,True
DB09319,P14060,False
DB08672,P27487,True
DB03955,P18089,False
DB18124,Q9UBY5,True
DB08231,O43708,False
DB06771,P72525,True
DB01044,P04278,False
DB18252,P52209,True
DB03687,P28335,False
DB05667,P04818,False
DB14070,P08183,True
DB08314,P08908,False
DB13070,P17787,False
DB01812,P08581,False
DB05047,P48058,True
DB00171,P28223,False
DB01224,Q9HCP0,False
DB08950,P18089,True
DB00091,Q96LZ3,True
DB01240,P04083,False
DB08249,Q9Y271,False
DB01351,Q04864,False
DB06229,P41145,False
DB09167,P17707,False
DB00193,P23975,True
DB00520,P40989,True
DB12010,P04183,False
DB00459,P10826,True
DB02255,Q99720,False
DB04620,O00764,False
DB01878,Q92731,True
DB08690,P0C0Y8,True
DB07137,P24941,True
DB16236,P46883,False
DB01238,P41595,True
DB12549,P63261,False
DB02731,Q9X180,True
DB01980,P56817,False
DB06216,Q8EBR3,False
DB00703,P34932,False
DB07548,P00734,True
DB02053,P05026,False
DB01606,P0AD63,True
DB01881,P04070,False
DB08690,P07173,True
DB15456,Q02153,True
DB03152,Q08188,True
DB00642,P00973,False
DB02303,P01877,False
DB06833,P11474,True
DB01814,Q44244,False
DB08369,P20813,True
DB12843,Q00653,True
DB00035,P30518,True
DB13952,P00846,True
DB03469,P0A8T7,False
DB00368,P07550,True
DB09078,P00742,False
DB09000,P00813,False
DB00237,P42261,True
DB05223,Q9UBN7,True
DB11619,P04150,True
DB01452,P23141,True
DB00240,P04150,True
DB04714,O76074,False
DB00619,P47870,False
DB17056,P45452,False
DB08758,P0AE18,True
DB01006,P11511,True
DB03802,P03372,True
DB03389,Q01959,False
DB07780,Q92696,True
DB14887,P69905,False
DB01036,P80188,False
DB00353,P42593,False
DB07771,P01116,True
DB03038,P18825,False
DB16447,P20248,False
DB04784,Q13698,False
DB14043,Q13464,False
DB16650,Q16539,False
DB01118,P43088,False
DB01248,P10415,True
DB04734,P0C278,True
DB16332,Q03181,True
DB12010,P35372,False
DB07211,Q9UHI7,False
DB00464,P04070,True
DB08201,P06276,True
DB06896,P08581,True
DB00412,O60488,True
DB00514,P19622,False
DB07787,P08913,False
DB02494,Q9UNX3,True
DB00500,P08172,False
DB01110,P00742,False
DB06436,Q9HBH1,False
DB11638,P25705,True
DB04147,P01593,True
DB04464,P32297,False
DB06255,P07741,False
DB00485,P46883,False
DB00351,P04150,True
DB04407,Q07806,False
DB00157,O25608,False
DB01212,P29508,False
DB03619,P11086,False
DB16159,P30542,False
DB02229,P00959,True
DB12010,Q9UM73,True
DB05885,Q00975,True
DB00313,P30405,False
DB01544,P11229,False
DB00908,P14867,False
DB07272,P12931,False
DB06714,Q05599,False
DB14489,O60674,False
DB06976,Q92731,False
DB03748,P83791,False
DB00142,Q14831,True
DB02722,Q8VVD2,True
DB01972,Q9A5I5,True
DB01238,P28335,True
DB01588,K9N638,False
DB08370,P09211,True
DB12074,P61925,False
DB07929,P04150,False
DB11963,P0A6I0,False
DB06414,P03366,True
DB01800,P15273,True
DB01388,Q01668,True
DB00273,P11387,False
DB12010,Q9H1R3,True
DB15348,P31645,True
DB02702,Q9HAN9,False
DB12831,P35354,False
DB00825,P0A6I8,False
DB01864,P62491,True
DB00383,P08172,True
DB07655,O14757,True
DB12518,P08913,False
DB12923,P11217,False
DB07529,P24941,True
DB07947,P43235,False
DB14487,P02652,True
DB11273,P37231,False
DB02314,P14900,True
DB14879,P61925,False
DB00492,P12821,True
DB01493,P00811,False
DB06802,Q16873,False
DB03955,Q16706,True
DB07885,P03366,True
DB00951,P08574,False
DB00445,P47228,False
DB05659,P0A3M5,True
DB00674,Q16539,False
DB00727,Q02108,True
DB03759,P37001,False
DB08215,P0C0Y9,True
DB00246,P28222,True
DB01278,O60896,True
DB16218,P09917,False
DB01725,P00749,True
DB01224,P08912,True
DB06971,P00918,False
DB14487,P62942,False
DB01238,P09923,False
DB01192,O95749,False
DB00917,Q8IL80,False
DB02721,P9WPP7,True
DB08059,P42336,True
DB15444,P13569,True
DB13665,P28223,True
DB01303,P01556,False
DB08846,P17612,True
DB04335,P23219,False
DB02379,O15379,False
DB01238,P61925,False
DB02941,P13000,True
DB05171,Q92542,True
DB13014,P35372,False
DB00126,Q6NS38,True
DB08800,P35367,True
DB01956,Q16539,False
DB03203,Q99720,False
DB01186,P24941,False
DB02007,P26276,True
DB12191,Q16555,False
DB09096,Q96PY6,False
DB01820,P12488,False
DB12267,P00533,True
DB00196,P08908,False
DB00459,P03372,False
DB07421,P10275,True
DB04799,P18825,False
DB12507,Q04609,False
DB12651,P35228,True
DB04946,P50406,True
DB11998,Q6IX08,False
DB03918,P29474,True
DB02093,P06744,True
DB03772,P16442,True
DB06922,P00811,True
DB03791,P35228,False
DB01196,P03372,True
DB09047,P43700,True
DB00647,P24941,False
DB07854,P17612,True
DB12010,Q16832,True
DB12899,P01584,True
DB02209,Q16665,False
DB01028,Q09470,True
DB19023,O43570,False
DB01484,P14756,False
DB00745,P35368,True
DB00837,Q9UBS5,True
DB08912,P42593,False
DB00157,O00206,False
DB00563,Q96NT5,True
DB06589,Q08881,True
DB15797,Q8NER1,False
DB08515,P00450,False
DB00529,P08546,True
DB01625,P08908,False
DB03976,P07478,True
DB06787,P22607,False
DB04395,Q16445,False
DB12719,Q6UWM7,False
DB11967,P42345,False
DB06959,P17612,True
DB14011,P28223,True
DB01142,P25100,True
DB00142,Q9UPY5,True
DB11348,P00691,False
DB04440,P00813,True
DB09079,P56653,False
DB12283,P26664,True
DB17832,P0DPH7,False
DB14541,P08172,False
DB06782,P03366,False
DB00448,Q12874,False
DB01149,P14867,False
DB05316,P28223,True
DB03721,P23141,True
DB02772,Q13490,False
DB11259,P40763,True
DB00514,O00264,True
DB12377,P00807,True
DB03486,P04036,False
DB08204,P00469,True
DB12704,P41145,True
DB03369,Q02054,False
DB04716,P23458,True
DB03461,P23219,False
DB00248,P35462,True
DB00281,P02790,False
DB01023,P11229,False
DB14487,O60674,False
DB13944,P10275,True
DB08910,Q16602,False
DB00206,P07333,False
DB08846,P22748,True
DB01182,P07550,True
DB02088,P0AE18,True
DB00142,P36419,False
DB03963,O43497,False
DB04652,P24941,False
DB09204,P35348,True
DB00577,P08912,False
DB04953,O43525,True
DB14489,P69905,True
DB04377,P04035,True
DB12350,P54709,True
DB06316,P06401,False
DB12120,P01375,False
DB01119,P25705,True
DB14132,P35367,False
DB11629,Q8ZNF3,False
DB01628,P35354,True
DB03619,P09211,True
DB01972,P49773,True
DB01650,P00918,True
DB00321,P28222,True
DB01054,Q12791,True
DB07509,Q15031,False
DB00127,P48048,False
DB09213,P02144,False
DB00502,P14385,False
DB04137,P10114,True
DB01036,P35354,False
DB00255,Q15596,True
DB04646,P83793,True
DB01075,P35270,False
DB03403,Q8RQP5,True
DB00788,Q51911,True
DB04520,P08908,False
DB16133,P23458,True
DB08811,P27815,True
DB08562,P51003,False
DB00607,P17315,False
DB04795,P31040,True
DB00173,P17802,True
DB11638,Q7LG56,False
DB15275,Q9GZT9,False
DB07126,P34903,False
DB03814,P00734,False
DB01175,P31645,True
DB03038,P0A884,True
DB18840,P00533,True
DB04861,P13945,True
DB07951,P00918,False
DB00583,P23786,True
DB00986,Q15796,False
DB07145,P22894,True
DB04137,Q13003,False
DB00201,P11387,False
DB15588,P18031,True
DB04944,P29460,False
DB02010,P48736,True
DB12348,P61888,False
DB00444,P19367,False
DB04282,P08912,False
DB08663,P04584,True
DB00388,P04585,False
DB08297,P03023,True
DB00449,P08588,True
DB08702,P52700,True
DB02377,P35030,False
DB00934,P11309,False
DB04604,P02919,False
DB09061,P00929,False
DB00142,Q9Y617,True
DB07416,P19793,False
DB03889,P04181,False
DB00422,P32884,False
DB02399,P32170,True
DB01406,P13500,True
DB06905,P02786,False
DB00338,P20648,True
DB14010,P08908,True
DB06201,O75762,False
DB07931,P46098,False
DB07244,P00797,True
DB08466,Q13126,False
DB08200,Q9H228,False
DB07664,Q16566,True
DB00327,Q08289,False
DB02278,P43777,True
DB01147,P08922,False
DB01251,Q15842,True
DB00338,Q14534,False
DB03995,O69007,True
DB06641,P28482,True
DB00869,P14416,False
DB01342,P35372,False
DB03405,P43235,True
DB04821,P23975,True
DB06595,P35372,False
DB01108,P03372,True
DB01632,P00492,True
DB00371,P47869,True
DB00430,P50993,False
DB01260,P62508,True
DB00540,P08588,True
DB01818,P07822,False
DB02010,P00742,False
DB00845,Q00653,False
DB16893,Q9Y5N1,True
DB08045,P08238,True
DB06216,P07550,True
DB00157,Q9Y6M9,True
DB09213,P20831,False
DB00143,P11362,False
DB02893,P50579,True
DB00288,P42345,False
DB12010,Q13233,True
DB02659,P00403,True
DB04462,O14757,True
DB05792,Q5T1J1,True
DB07551,P56817,False
DB12390,Q03181,True
DB02860,P36873,True
DB04530,P11309,True
DB00928,P26358,True
DB04604,Q8TF76,True
DB01954,P14867,False
DB12010,P20248,False
DB01212,P46059,True
DB03136,P00734,True
DB08012,P28702,False
DB04764,Q969G6,False
DB13182,P10415,False
DB08294,P01857,True
DB08795,Q75Y35,True
DB04301,P07477,True
DB05424,Q99436,False
DB00945,P35348,False
DB02311,P62942,True
DB01643,P04183,True
DB12597,P00519,True
DB13581,P61925,False
DB12010,P19531,False
DB03721,Q07869,False
DB12010,Q13133,False
DB12414,P55157,True
DB03807,P00813,False
DB02097,P24941,False
DB11638,P15086,False
DB14533,P36897,False
DB14014,P20393,True
DB04462,P28482,True
DB02062,O43920,False
DB08783,P00374,False
DB07861,P0AE18,False
DB13951,P14061,True
DB09211,P34995,True
DB07340,Q96GD4,True
DB09000,Q13490,False
DB12511,P17787,False
DB01065,P22303,False
DB00499,P39304,False
DB02010,P49137,True
DB06887,P18031,True
DB05289,P42336,False
DB12691,P28720,False
DB03388,P30968,False
DB04464,Q05315,False
DB00231,P28335,False
DB04216,P48736,True
DB04082,P0A808,True
DB07754,P30536,False
DB14488,A8MPY1,False
DB04447,P18031,False
DB01472,P01857,False
DB00247,P34969,True
DB03499,O75390,True
DB08702,P55287,False
DB04468,P04155,True
DB04272,P15086,True
DB02031,P0A884,True
DB04083,P21549,True
DB07702,P19992,False
DB01185,P04150,True
DB12325,Q15303,True
DB06194,P11473,True
DB01396,P31645,False
DB03963,P0A745,True
DB02526,P07477,True
DB01159,P54709,False
DB02415,P17315,True
DB01369,P03372,False
DB11397,Q9NZ42,False
DB07556,P11229,False
DB01267,P08913,True
DB08453,P03303,False
DB12235,Q92731,True
DB01892,O75469,True
DB07352,P16118,False
DB05521,Q9Y6L6,True
DB02587,Q08828,True
DB12540,P08908,True
DB03147,P35354,False
DB02800,P54619,False
DB00127,P07550,True
DB00281,P02763,True
DB01023,P43235,False
DB00324,O60551,False
DB00750,Q14416,False
DB08336,P09917,False
DB11672,P68638,False
DB02621,P68133,True
DB08895,P23458,True
DB00695,P07477,False
DB07340,Q9NQS7,True
DB09389,P00846,False
DB11447,P00915,False
DB03435,Q10588,False
DB02930,P42443,True
DB12668,P04150,False
DB07023,Q9UK17,False
DB14481,P80303,True
DB02253,P74334,True
DB12306,P30556,False
DB07037,O14757,True
DB03549,P22629,True
DB02379,P35372,False
DB03687,Q9HBH1,False
DB13495,Q06203,False
DB02094,P00811,True
DB14846,P48736,True
DB08231,O75521,True
DB14543,P29317,False
DB04347,P08913,False
DB15586,P26664,True
DB00568,P11229,True
DB01392,P28223,True
DB02709,Q07869,True
DB04638,O14983,True
DB13055,Q9HAN9,False
DB03454,P28335,False
DB02266,Q07869,True
DB08838,Q16790,False
DB11345,P50416,False
DB08668,P11388,False
DB17309,P0DMV9,True
DB09061,P12821,False
DB01403,P00509,False
DB08414,P03366,True
DB09186,P31645,True
DB07409,P19961,False
DB04272,P04278,False
DB06174,P0ABP8,False
DB16826,P16109,False
DB11672,P42321,False
DB12875,P00734,False
DB06853,P00734,True
DB12827,P14902,True
DB12010,P07498,True
DB00985,P35367,True
DB00575,P35368,True
DB03814,P19793,False
DB08541,P26660,False
DB11638,P11473,False
DB07497,A0A0H3JRU9,True
DB04493,P00780,False
DB03435,P31677,True
DB04272,Q9HB21,True
DB04982,P42261,True
DB00495,P09960,False
DB00956,P00749,False
DB08922,P08908,True
DB14491,Q9BY41,True
DB14071,P08183,True
DB00158,P14207,True
DB12919,P43235,False
DB12978,P36888,True
DB00142,Q13255,True
DB00166,Q14790,False
DB08266,P22303,False
DB06994,P10275,False
DB04149,Q07343,True
DB00645,Q9Y5Y9,True
DB01200,P28223,True
DB08768,P24941,True
DB02471,P11217,True
DB01989,Q9Y6L7,True
DB02850,P35462,False
DB07266,Q00975,False
DB02761,Q9H6Z9,False
DB02490,P42262,False
DB03721,P25311,True
DB12742,Q96CD2,False
DB16071,P18031,False
DB03256,Q05318,False
DB02709,Q9UJT0,False
DB00177,P21964,False
DB00823,P00326,False
DB08068,Q16539,True
DB02451,P29972,True
DB03721,O67636,False
DB00321,P00742,False
DB07552,P06010,True
DB03793,P51151,True
DB07872,P00742,True
DB00308,P00519,False
DB00917,P41145,False
DB09227,Q13936,True
DB00395,P47870,True
DB04272,P04190,True
DB02703,P00484,True
DB00248,P21917,True
DB04395,Q16877,True
DB04272,P06672,True
DB06510,P28482,False
DB07786,P00813,True
DB04607,P24941,True
DB06707,P35368,True
DB00848,P43116,False
DB08673,P21802,False
DB08231,P00519,True
DB07669,P0A3M6,False
DB00457,Q64823,False
DB05805,Q01959,True
DB02626,P06971,True
DB04013,P11217,True
DB00547,P04150,True
DB15796,P0DTC1,True
DB02824,P30613,False
DB00968,P28223,False
DB05414,P43700,False
DB03446,P32890,True
DB12693,Q02750,False
DB07363,P11229,False
DB07737,P56817,True
DB01365,P20248,False
DB02059,Q15120,False
DB13952,P24941,False
DB01329,P02919,True
DB04820,P21917,False
DB03010,P07437,True
DB01175,Q7RTT9,False
DB07556,P09237,True
DB00548,P56690,False
DB06280,Q07982,False
DB07014,P21918,False
DB15334,P19838,False
DB04297,Q14790,True
DB11629,Q9UGM1,False
DB00141,Q9UK23,True
DB04526,P14780,False
DB03020,P80404,False
DB08601,P0AEK4,False
DB00924,P28335,True
DB07528,P35968,True
DB01992,Q38087,False
DB12513,P08908,False
DB01278,P00734,False
DB00661,P00811,False
DB04233,Q9HVJ6,True
DB03381,Q14432,False
DB00142,P35372,False
DB00368,P27707,False
DB06267,P19338,False
DB03801,P39377,True
DB05964,P23975,True
DB08930,P09874,False
DB11638,Q8ILF7,True
DB00171,O95342,True
DB08689,P22570,False
DB07027,Q9HU22,False
DB08912,P08235,False
DB02623,P19838,False
DB14925,P47929,False
DB04634,P08617,True
DB07676,Q16566,True
